epoch,global_step,lr_start,lr_next,best_val_dice,best_epoch,bad_epochs,early_stop,epoch_compute_seconds,train/loss,train/ce,train/dice_loss,train/dice/background,train/dice/normal_myocardium,train/dice/edema,train/dice/scar,train/mean_dice,train/iou/background,train/iou/normal_myocardium,train/iou/edema,train/iou/scar,train/mean_iou,train/pixel_accuracy,train/seconds,train/samples_per_second,train/samples,train/gpu_peak_allocated_mb,train/gpu_peak_reserved_mb,train/grad_norm,train/amp_skipped_steps,train/optimizer_updates,train/amp_scale,val/loss,val/ce,val/dice_loss,val/dice/background,val/dice/normal_myocardium,val/dice/edema,val/dice/scar,val/mean_dice,val/iou/background,val/iou/normal_myocardium,val/iou/edema,val/iou/scar,val/mean_iou,val/pixel_accuracy,val/seconds,val/samples_per_second,val/samples,val/gpu_peak_allocated_mb,val/gpu_peak_reserved_mb,val/avg_pathology_dice,val/patient_dice/scar,val/defined_cases/scar,val/undefined_cases/scar,val/patient_dice/edema,val/defined_cases/edema,val/undefined_cases/edema,checkpoint_seconds,epoch_seconds
21,2079,0.0002819384797766167,0.00028103208690951524,0.5517819709534513,21,0,False,33.741845786999875,0.1867197508934333,0.07556085739903275,0.2978786450299624,0.9907753620305311,0.7891000758377074,0.7615926683218928,0.49490319896502394,0.6818653143748747,0.9817193563803027,0.6516641549743354,0.6149775189798776,0.3288181853982448,0.531819953117486,0.971252596121475,26.629020140999728,59.25865809723923,1578,3125.45458984375,3196.0,0.38173735036392403,0,99,1.0,0.20373825396075468,0.0861241641988609,0.32135234402521007,0.9899941287918219,0.7706317246079495,0.7322360949471012,0.40225514903971493,0.6350409895315886,0.9801865088245301,0.6268518067640813,0.5775808035144745,0.2517643219428618,0.4853989774071392,0.9685549663408154,1.9336924829999589,203.75525243224953,394,1129.69140625,3196.0,0.5517819709534513,0.38906635587142147,61,0,0.714497586035481,61,0,2.99465618000022,36.74236618299983
22,2178,0.00028103208690951524,0.0002801253691114601,0.5544285519142733,22,0,False,33.87601784900016,0.18695358467419337,0.07558665692768472,0.29832051318559055,0.9907374882630336,0.7878320369517205,0.7611740119256414,0.49331257454499106,0.6807728744741177,0.981644990021426,0.6499363627549873,0.6144317436453013,0.3274153392472988,0.5305944818825292,0.9711447982884783,26.77231235199997,58.94149071819412,1578,3125.45458984375,3196.0,0.3798208480531519,0,99,1.0,0.20459449192896711,0.08598007662647267,0.32320890708018074,0.9902973126511389,0.7637994826313664,0.7116591060733476,0.43756622165713077,0.6376749367872816,0.9807811002774744,0.617860510410709,0.5523841627849964,0.28005425108078325,0.4834329747588295,0.9677886188332805,1.9240809389998503,204.77309036947466,394,1129.69140625,3196.0,0.5544285519142733,0.42778562745063453,61,0,0.681071476377912,61,0,3.0272784759999922,36.909182463000434
23,2277,0.0002801253691114601,0.00027921832509651635,0.5544285519142733,22,1,False,33.51587660599989,0.1839735030901296,0.07404042478221148,0.29390658187020113,0.9908596534911019,0.7920776884128675,0.7702666876812393,0.5015585235567844,0.6879676332169637,0.9818848854066355,0.6557356220799733,0.6263688882501196,0.334720128507996,0.5389415462793629,0.9717118295879872,26.40304948000039,59.76582368621068,1578,3125.45458984375,3196.0,0.37459563983209204,0,99,1.0,0.20214919102978585,0.08636821259928838,0.31793016951701364,0.9900494071995255,0.7707138635901772,0.7287445840700798,0.4121528898934453,0.6372037791845674,0.9802948919057858,0.6269605104642899,0.5732479680623463,0.2595671127718255,0.48659186376615393,0.967906351621986,1.9685275490001004,200.1495992271632,394,1129.69140625,3196.0,0.5526613087291739,0.4024695329196642,61,0,0.7028530845386836,61,0,1.488466797000001,35.01029193999966
24,2376,0.00027921832509651635,0.00027831095356899843,0.5544285519142733,22,2,False,33.785332767,0.18487463075625127,0.07422480703873326,0.2955244543510094,0.9908671879877776,0.7924842340220727,0.765772273570172,0.5025304711372035,0.6869289929098161,0.9818996827701768,0.6562930740537916,0.6204465004082128,0.3355864419617497,0.5374420054745846,0.9716299465551727,26.69143118000011,59.120096983873815,1578,3125.45458984375,3196.0,0.37819942696528003,0,99,1.0,0.20215632482833668,0.08448202100577694,0.3198306306364573,0.9902859499468502,0.7727707123428655,0.7302465041354758,0.40898354057820513,0.6373335856855155,0.9807588097785932,0.6296873128069965,0.575108874686169,0.2570580198314462,0.4872847357748706,0.9688616912377063,1.9770124070000747,199.2906056658779,394,1129.69140625,3196.0,0.5517876669068402,0.3966062993991016,61,0,0.7069690344145789,61,0,1.440665441999954,35.23135187900016
25,2475,0.00027831095356899843,0.00027740325322336037,0.5544285519142733,22,3,False,33.74837676800007,0.18272730651463845,0.07308269540941005,0.2923719180589695,0.990994233392894,0.7966942231380637,0.767941497134533,0.507818496328457,0.6908180722003512,0.982149226684028,0.6620879234999917,0.6232995392251981,0.34031952217539174,0.5419023283001939,0.9721030657131258,26.563022845999967,59.40588950092423,1578,3125.45458984375,3196.0,0.37202322543269456,0,99,1.0,0.20630217158249792,0.09060367457757747,0.3220006705540691,0.989664932744412,0.7641970855742126,0.7258419320390639,0.41073145587375226,0.6335901578290096,0.9795413074522663,0.6183810352391788,0.5696639610818814,0.25844056210120564,0.4821618528074219,0.9669499276253173,1.9727719269999398,199.71898150394352,394,1129.69140625,3196.0,0.549955578993863,0.39583321086024825,61,0,0.7040779471274777,61,0,1.5988614070001859,35.35314361799965
26,2574,0.00027740325322336037,0.00027649522274408476,0.5574281593812551,26,0,False,33.47665571300013,0.1818284199340564,0.07279097198665671,0.2908658676123287,0.9910056462395914,0.7973031452305359,0.7692683355099263,0.514610756074112,0.6937274122715248,0.9821716469930926,0.662929434020483,0.6250496007418933,0.34644841961693107,0.5448091514597692,0.9722601790240811,26.420586399999593,59.726153542149405,1578,3125.45458984375,3196.0,0.3719458616141117,0,99,1.0,0.2047012921063428,0.08799542611474313,0.3214071583626839,0.9899175767169628,0.7664091520247943,0.7319777397260274,0.4251816177855612,0.6411895031787943,0.9800364345510207,0.6212831047528967,0.5772593767934912,0.26998771578198744,0.4895100657761251,0.9681281849817576,1.9129942340000525,205.95984713249752,394,1129.69140625,3196.0,0.5574281593812551,0.40770524242692424,61,0,0.707151076335586,61,0,2.9834146879998116,36.46599624800001
27,2673,0.00027649522274408476,0.0002755868608055698,0.5574281593812551,26,1,False,33.62185510500012,0.18131689404353443,0.07253611233222318,0.29009767524492003,0.9910105093269147,0.7965136380259592,0.7719077648362322,0.5180182765166731,0.6954798931262882,0.9821812005849763,0.6618385244677497,0.6285421752001366,0.3495443083461893,0.5466416693380252,0.9723629099334601,26.5634594080002,59.40491318403916,1578,3125.45458984375,3196.0,0.38254699080881444,0,99,1.0,0.20565670827016008,0.0878662257289826,0.3234471884475747,0.9899828389605256,0.7711662715249736,0.7328937750251843,0.42220877023782655,0.6420896055959948,0.9801643745752496,0.6275594929201571,0.5783996326272889,0.2675948264089842,0.4911846506521434,0.9684928468036168,1.91274032299998,205.98718773390135,394,1129.69140625,3196.0,0.5516661441410924,0.39906738741593684,61,0,0.7042649008662479,61,0,1.4944950819999576,35.12214565300019
28,2772,0.0002755868608055698,0.0002746781660720148,0.5574281593812551,26,2,False,33.45811606999996,0.17864296274644492,0.07059016313842947,0.286695762996589,0.9912956309946577,0.8015080594117368,0.7790747655040524,0.5289812260553811,0.70318801699039,0.9827414864596541,0.668763829165449,0.6381019439127976,0.35960195439034975,0.555489242489532,0.9730509285388942,26.441869734999727,59.67807934214589,1578,3125.45458984375,3196.0,0.36591792437765336,0,99,1.0,0.2036492012932821,0.08627510708071254,0.3210232971888508,0.9901634840636754,0.7709608587450332,0.727952647175177,0.4219968335642193,0.6403034464948097,0.980518597255905,0.6272874743092464,0.5722685130853187,0.2674245797094179,0.48899352236799426,0.9685540368714308,1.9057547029997295,206.74224199989075,394,1129.69140625,3196.0,0.5519944139455496,0.40213909923075675,61,0,0.7018497286603425,61,0,1.4920690989997638,34.95551836499999
29,2871,0.0002746781660720148,0.00027376913719730407,0.5574281593812551,26,3,False,33.490777568999874,0.17848777151530837,0.07073478188238216,0.28624076130876674,0.9911837024403081,0.8004617457676962,0.7784136680068464,0.5282811716850729,0.7023855284865386,0.9825215005328158,0.6673082270977563,0.6372154366992452,0.35895523079631914,0.5544929648644402,0.9729193045612524,26.509658114000104,59.52547532729731,1578,3125.45458984375,3196.0,0.36489098767439526,0,99,1.0,0.2036585092241994,0.08644062356295319,0.32087639503672644,0.9902410932829073,0.7773842219055795,0.7381957262466313,0.41511554549454743,0.6435651645489194,0.9806708182474554,0.6358368964591782,0.5850318798261722,0.2619216462843533,0.49426347418990124,0.969076708488658,1.9147896250001395,205.76673011792158,394,1129.69140625,3196.0,0.552578838809902,0.3940173800285821,61,0,0.7111402975912219,61,0,1.4686260550001862,34.96514055099988
30,2970,0.00027376913719730407,0.00027285977282488864,0.5574281593812551,26,4,False,33.148145477999606,0.17712232421408436,0.0701610243800173,0.284083622452273,0.9912455427540807,0.8008121735908388,0.7843399344453879,0.5345837226996164,0.706578610245281,0.9826430363047504,0.6677954495158482,0.645196759085406,0.36479990769888004,0.5592640387667114,0.97324807441431,26.260368714999913,60.09055002714592,1578,3125.45458984375,3196.0,0.36634325168349524,0,99,1.0,0.2070139781170085,0.0861709639051844,0.32785699164806886,0.990062445237777,0.7608923977020406,0.7359394092845584,0.3948565460325432,0.6305627843397141,0.9803204570116958,0.6140648288259588,0.5822026370334245,0.24599455273394444,0.4807540061977759,0.9690661745023001,1.916599597000186,205.57241095984733,394,1129.69140625,3196.0,0.5418008037345282,0.375870150736671,61,0,0.7077314567323855,61,0,1.4714712410000175,34.6255662919998
31,3069,0.00027285977282488864,0.0002719500715876666,0.5574281593812551,26,5,False,33.72203691000004,0.17703989744941848,0.06997511294140411,0.28410467988940097,0.9911970803614203,0.8020587513214789,0.7823738217124294,0.537039587114983,0.7071573867162971,0.9825477911151694,0.6695309575542623,0.6425402440121106,0.36709099055928607,0.559720730708553,0.9732132634886922,26.5586989909998,59.41556100073847,1578,3125.45458984375,3196.0,0.36602528363165227,0,99,1.0,0.20670172224190028,0.08416911683560628,0.32923432745909326,0.9903217891150955,0.7671322429960706,0.7389446172535017,0.387175487262287,0.6310841158372864,0.9808291180683749,0.6222340057463484,0.5859731676844576,0.24006051756063046,0.4827558969971455,0.9698788405674968,1.964023424000061,200.6086053686434,394,1129.69140625,3196.0,0.5408912337294964,0.37351788710941647,61,0,0.7082645803495764,61,0,1.35980986200002,35.08833385099979
32,3168,0.0002719500715876666,0.00027104003210786146,0.5574281593812551,26,6,False,33.68352751600014,0.1754431366467204,0.06926778564170588,0.2816184883788511,0.9913480243509949,0.804404901274103,0.7867361262296082,0.5379903540094498,0.709710460504387,0.9828444778617755,0.6728071251975929,0.6484460167636186,0.36798003042240335,0.5630777241278716,0.9735503879638981,26.56017837299987,59.412251598586344,1578,3125.45458984375,3196.0,0.3667891471072881,0,99,1.0,0.20714736718514243,0.09221232922624815,0.32208240365013857,0.9897159077863934,0.7619916238401224,0.7069394507407729,0.40660662481931853,0.6251792331334046,0.9796411874781212,0.6154979550329941,0.5467179794061204,0.2551828262579614,0.472466253565692,0.966534764633566,1.9496270580002601,202.089932217153,394,1129.69140625,3196.0,0.5400779998996714,0.3977557031290612,61,0,0.6824002966702817,61,0,1.8771004889999858,35.565980669000055
33,3267,0.00027104003210786146,0.00027012965299689866,0.5574281593812551,26,7,False,33.80752864299984,0.17460064304796613,0.06857972122794927,0.2806215647735523,0.9913216874389088,0.8059016340026957,0.7871451101940324,0.5509316529635426,0.7146594657200902,0.9827927051607633,0.6749038914642607,0.6490018853945173,0.3801971481126291,0.5680343083238024,0.9737980870390724,26.603199760999814,59.31617302341735,1578,3125.45458984375,3196.0,0.36633983886603155,0,99,1.0,0.20253624052263153,0.08659100897496727,0.31848146997127436,0.9901375194936137,0.7738304268287077,0.7230945353332529,0.427992718880214,0.6416392270140582,0.9804676761504382,0.6310957666542961,0.5662866636113657,0.27225873825173535,0.4898803895057991,0.9681743486278553,1.974629923000066,199.53105916747867,394,1129.69140625,3196.0,0.5554538041538303,0.4129557969403652,61,0,0.6979518113672953,61,0,1.5004556150001918,35.31384390099993
34,3366,0.00027012965299689866,0.0002692189328552801,0.5574281593812551,26,8,False,33.46211236099998,0.17443754092444333,0.06824148400994762,0.28063359894377804,0.9914165416179045,0.806880683192658,0.7877362906223558,0.5460982048392091,0.7135717262180744,0.9829791807296452,0.6762782831743797,0.6498060484106766,0.37560872863411987,0.5672310200730587,0.9738924633263031,26.423546845000146,59.71946193508797,1578,3125.45458984375,3196.0,0.3725515065169094,0,99,1.0,0.20665966556762075,0.08882316249200535,0.3244961665063945,0.9901584541040265,0.7703042936813038,0.723639234171454,0.4141927377811283,0.636045421877962,0.9805087324125852,0.6264186251307171,0.5669550910253072,0.2611873130165813,0.48485367639086857,0.9682680701241275,1.9032445630000439,207.01490899253966,394,1129.69140625,3196.0,0.5475725387935837,0.3967168594885893,61,0,0.6984282180985781,61,0,1.5184068159996968,34.98641983499965
35,3465,0.0002692189328552801,0.0002683078702724569,0.5574281593812551,26,9,False,33.64593790000026,0.17164354247285385,0.06727209073433556,0.2760149948723869,0.9914316431810918,0.809301235958028,0.7918003154568367,0.5596842430071965,0.7202619314740204,0.9830088724061631,0.6796859628969097,0.6553555058708919,0.3885844060858893,0.5745419582845637,0.9742264934970096,26.575451034999787,59.37810793584571,1578,3125.45458984375,3196.0,0.3614789578649733,0,99,1.0,0.20540972855793038,0.08609837622660671,0.3247210760104475,0.9903271477640389,0.7731421841068865,0.7216997725194062,0.41120421458845974,0.6353487237382508,0.9808396309467166,0.630180754518863,0.5645776766713143,0.2588150210141368,0.48452448406810467,0.9694150353446225,1.9582978220000768,201.19513772302227,394,1129.69140625,3196.0,0.548321357686171,0.40056614859495565,61,0,0.6960765667773862,61,0,1.5172436329999073,35.16918596300002
36,3564,0.0002683078702724569,0.00026739646382669996,0.5574281593812551,26,10,False,33.833541152999715,0.17144921856385825,0.06718989338900502,0.2757085445413722,0.9914754973128573,0.8092925520079403,0.7937036796997162,0.5569179974549748,0.719971409720877,0.9830951004870389,0.6796737127769583,0.6579674217211732,0.3859226270390678,0.574521253845733,0.9743175434069035,26.711141041000246,59.07647290611247,1578,3125.45458984375,3196.0,0.36785079930165804,0,99,1.0,0.20906125810848275,0.0912096521386943,0.32691286753882004,0.9899206036188231,0.7535204651992973,0.7076673216659197,0.4255953713738099,0.628927719413009,0.9800423681201923,0.6045189224224017,0.5475891258728822,0.27032146859551615,0.47414317229693337,0.9666557505651174,1.9569081029999325,201.33801857941083,394,1129.69140625,3196.0,0.5441297055613962,0.40771811843582456,61,0,0.6805412926869677,61,0,1.5087938169999688,35.34757035499979
37,3663,0.00026739646382669996,0.00026648471208496894,0.5574281593812551,26,11,False,33.76646950899976,0.17109017827664944,0.06657427951636877,0.27560607626259853,0.9915286158577209,0.8128001502512012,0.7939909098974917,0.5633650459680739,0.723385368705589,0.9831995547409922,0.684636331804778,0.6583622929658052,0.3921420987196406,0.5783802411634079,0.9745894554147854,26.587673202999667,59.350812233616864,1578,3125.45458984375,3196.0,0.36159121839687075,0,99,1.0,0.20483628974348156,0.08982908421285866,0.31984349465007106,0.9898407071320228,0.7582175398365655,0.7189211727684506,0.42865856781661643,0.6352657601405441,0.979885760711791,0.6105880572163778,0.5611841812436017,0.2727978522280763,0.48152336356268527,0.9669816844959549,1.9650052279998818,200.50837238791493,394,1129.69140625,3196.0,0.5537727736482583,0.41227191320738743,61,0,0.6952736340891292,61,0,1.5003239460002078,35.27294383799972
38,3762,0.00026648471208496894,0.00026557261360277845,0.5574281593812551,26,12,False,33.71134608500006,0.16947407580449403,0.06589649731933088,0.2730516543557586,0.9916444801848887,0.8139578314612093,0.7942202718223235,0.5690600779186296,0.7257460604007208,0.9834274327835417,0.6862806846606551,0.6586777445849479,0.39768271828694557,0.5808803825108495,0.9748252027388308,26.54508156599968,59.446040731748376,1578,3125.45458984375,3196.0,0.3612542348076599,0,99,1.0,0.20590727280844287,0.08979909201412636,0.32201545341365834,0.9901810350315234,0.7492061466579634,0.7334015098252267,0.42109769204145947,0.6345684495082166,0.9805530192854258,0.5989845126406202,0.57903235754215,0.26670281620268355,0.4815732287951513,0.9672946058554093,1.9684390659999735,200.15859612085413,394,1129.69140625,3196.0,0.5558326559297515,0.4039380362416257,61,0,0.7077272756178773,61,0,1.6759656950002864,35.39319568200017
39,3861,0.00026557261360277845,0.0002646601669240631,0.5574281593812551,26,13,False,33.58037439000009,0.16865617331443178,0.06524730355718442,0.272065044167075,0.9916541078824109,0.8132890657085798,0.7980708125699363,0.5737440633396543,0.7283679805393901,0.9834463705701977,0.6853303885618878,0.6639915403638313,0.40227286603490436,0.5838649316535413,0.9750105515783428,26.566349071999866,59.398451617244035,1578,3125.45458984375,3196.0,0.3597545978998897,0,99,1.0,0.20575787391759418,0.08780795366025818,0.32370779478005346,0.990476951406011,0.7743382296253634,0.7405725581761795,0.3931986397279456,0.6360364758431628,0.9811335687535769,0.6317715444356877,0.5880232029117379,0.24470892883820528,0.4881678920618769,0.9695944229358344,1.9164409830000295,205.58942513493196,394,1129.69140625,3196.0,0.5453939736316713,0.3745849247344248,61,0,0.7162030225289179,61,0,1.3043633450001835,34.890570345000015
40,3960,0.0002646601669240631,0.0002637473705810397,0.5609109881814119,40,0,False,33.583534135000264,0.16737982392764364,0.06442102188355418,0.27033862688771065,0.991749215537237,0.8167438320064915,0.8011649457241197,0.5801107872651705,0.7326731883319272,0.9836334678040258,0.6902510665898106,0.6682862190812721,0.4085605989975985,0.5890326282228937,0.9753332875376267,26.552238078999835,59.4300184905332,1578,3125.45458984375,3196.0,0.36099309842995925,0,99,1.0,0.20208485053880565,0.08615608097332988,0.31801362070940475,0.9903725860121999,0.7707611318796176,0.7155754651964162,0.4373643424367367,0.6412336465042568,0.9809287785683751,0.6270230724628657,0.5571175618393518,0.27988887897179576,0.48800983775800444,0.967873820193528,1.9106501620003655,206.21252798445298,394,1129.69140625,3196.0,0.5609109881814119,0.42375837154920515,61,0,0.6980636048136187,61,0,3.232272127000215,36.82109302000026
41,4059,0.0002637473705810397,0.00026283422309406735,0.5609109881814119,40,1,False,37.307853646999774,0.16707108727879397,0.06427774436686882,0.269864430728974,0.9917060956244398,0.8179388819987936,0.8041300295521709,0.5757218973419093,0.7325969362976247,0.9835486372781423,0.6919598906881217,0.6724226290681424,0.4042201423074998,0.5895342206879214,0.9753601306291587,30.16845993900006,52.30628289248706,1578,3125.45458984375,3196.0,0.35600423556987687,0,99,1.0,0.20668925307123795,0.08920411186926255,0.32417439461359515,0.9902678562508117,0.7522924426734646,0.7301619691365897,0.4105573438460704,0.6310039185520415,0.980723315961692,0.6029397179298991,0.5750040173549735,0.25830270897568636,0.47874881475351966,0.9673593588891973,1.997617357999843,197.23497016190373,394,1129.69140625,3196.0,0.5538755337962009,0.39733465656211003,61,0,0.7104164110302919,61,0,1.3581903640001656,38.67204594799978
42,4158,0.00026283422309406735,0.00026192072297150575,0.5609109881814119,40,2,False,33.84416594000004,0.1665176493700013,0.06401276645570503,0.26902253142025684,0.9917667304690462,0.81730776474015,0.8048022745696656,0.584123885044884,0.7354113081182332,0.9836679272946743,0.6910570141357011,0.6733632916510899,0.41255296199653807,0.592324422594443,0.9755302013402052,26.673851242999717,59.15906127031919,1578,3125.45458984375,3196.0,0.3616532791744579,0,99,1.0,0.2072440096115703,0.08987270095172872,0.32461531815795125,0.9904181418933631,0.7636099581084579,0.7156959817931932,0.42735042735042733,0.6355521224173595,0.9810181650359552,0.6176125108062321,0.5572636787296473,0.2717391304347826,0.4822051066568873,0.9680668400023794,1.9719628090001606,199.80092839568755,394,1129.69140625,3196.0,0.54755286291642,0.40704407792195935,61,0,0.6880616479108806,61,0,1.4543284490000588,35.30426311700012
43,4257,0.00026192072297150575,0.00026100686870957095,0.5609109881814119,40,3,False,33.66032136499962,0.16632718629710122,0.06377330297752931,0.2688810682379852,0.9918143826841938,0.8191657206505574,0.8005815093818784,0.584349808348117,0.7346990127935177,0.9837616859927051,0.69371776800201,0.6674747101566676,0.41277839101357056,0.591323623057416,0.975571394268853,26.72340185799976,59.04936835456146,1578,3125.45458984375,3196.0,0.3599721849566758,0,99,1.0,0.20781411223000076,0.08852850638216522,0.3270997161490058,0.9902266707287707,0.7703120359370359,0.7250795541247186,0.3972591591933725,0.6308835830850423,0.9806425284013337,0.6264288652479593,0.5687253322123357,0.24786237991754168,0.4810055257926122,0.9689018133328046,1.9009421740001926,207.26564194790708,394,1129.69140625,3196.0,0.5431559206263471,0.38451137163005206,61,0,0.7018004696226421,61,0,1.5942216270000245,35.26059991399961
44,4356,0.00026100686870957095,0.0002600926587921887,0.5609109881814119,40,4,False,33.39711367600012,0.16617634892463684,0.06381751823561273,0.2685351783482898,0.9917760915290597,0.8180859542562926,0.8038521744429619,0.5828433478495733,0.7349271588496092,0.9836863450631465,0.6921704308383275,0.6720341393160274,0.41127658467760286,0.5918270516106525,0.9755656698055292,26.318761572999847,59.9572284441702,1578,3125.45458984375,3196.0,0.3653173666409772,0,99,1.0,0.20524094787043362,0.08761587999950206,0.3228660136612539,0.9902978045177784,0.770634372333076,0.727268048437971,0.4166404478534929,0.6381809562081799,0.9807820651957917,0.6268553105682457,0.571422794521181,0.2631369781352994,0.4871383610749087,0.9690288408153553,1.9208823740000298,205.11406910332443,394,1129.69140625,3196.0,0.5500801714682254,0.4016416947176134,61,0,0.6985186482188375,61,0,1.4981972279997535,34.90073157899997
45,4455,0.0002600926587921887,0.0002591780916908457,0.5609109881814119,40,5,False,34.05920856299963,0.16387443782712116,0.06264141676014971,0.26510745815753334,0.9919202454591727,0.8210221249647428,0.8071990980670267,0.5905328993155071,0.7395847074490921,0.9839700093084252,0.6963846755310741,0.6767257609873818,0.4189760080449703,0.5973621481878088,0.9760029723889021,26.973679950000133,58.501472655012805,1578,3125.45458984375,3196.0,0.3481488676384242,0,99,1.0,0.2072807749364582,0.08964181642241889,0.32491973193768925,0.9902630776939249,0.7521949172345712,0.7352707615937668,0.3977190084236788,0.6283948957506723,0.9807139422339086,0.6028144360235581,0.5813661448361302,0.2482205122039197,0.47746703102120264,0.9674541647664181,1.9543568039998718,201.6008536382008,394,1129.69140625,3196.0,0.5455574497198973,0.3809333537021256,61,0,0.710181545737669,61,0,1.4598567670000193,35.52507940199985
46,4554,0.0002591780916908457,0.00025826316586443845,0.5609109881814119,40,6,False,33.641909768000005,0.16434836568941183,0.06269631084380495,0.2660004207049939,0.9918783672431134,0.8200582277938822,0.806657668346595,0.5910086936084812,0.7392415299163195,0.9838875935343704,0.6949988949544796,0.6759650160310252,0.41945517401528704,0.5968063616669307,0.9759249185579055,26.485276305999832,59.580273272154926,1578,3125.45458984375,3196.0,0.36451589022621966,0,99,1.0,0.205483894360247,0.08778326462973193,0.3231845207625839,0.9905515306493706,0.7588035781200457,0.7303788878697718,0.4269225045574612,0.6387016568490929,0.9812799372379899,0.611348505960675,0.5752731117115001,0.2713931804341014,0.48600493270209216,0.9682863496886898,1.9810647379999864,198.8829503864516,394,1129.69140625,3196.0,0.5568019244900452,0.40966560201369717,61,0,0.7039382469663932,61,0,1.540260994000164,35.188034616000095
47,4653,0.00025826316586443845,0.00025734787975911923,0.5609109881814119,40,7,False,33.743994879000184,0.16295744682672814,0.062073310206824835,0.263841582832832,0.9919098802885747,0.8229253821210619,0.8088030728843135,0.595201879733089,0.7423101115794881,0.9839496101524314,0.6991276250642079,0.6789835118553528,0.4236921100236103,0.6006010823143902,0.9761692138981305,26.64574069399987,59.22147250931315,1578,3125.45458984375,3196.0,0.35179155161886505,0,99,1.0,0.20345589125216915,0.08669584686986082,0.3202159327601418,0.9904955008241129,0.7673143109846373,0.7407625800126457,0.4174776148407253,0.6418515019460028,0.9811699716372811,0.6224736101199877,0.5882628392825912,0.2638051876900988,0.4915138790308926,0.9689501457407995,1.938035219000085,203.2986790628508,394,1129.69140625,3196.0,0.560329829576176,0.405537379049238,61,0,0.7151222801031142,61,0,1.6471619349999855,35.39723158600009
48,4752,0.00025734787975911923,0.0002564322318081403,0.5609109881814119,40,8,False,33.712698528000146,0.16195144386270352,0.06165515571945974,0.26224773162822457,0.9919226493205088,0.823760780285544,0.8117445845334147,0.6019470820318542,0.7458174822836043,0.9839747402834779,0.700334393275477,0.6831398148643587,0.4305610140327817,0.6046784073908724,0.9763633815054658,26.622151692999978,59.273946681586935,1578,3125.45458984375,3196.0,0.36061706025191026,0,99,1.0,0.20973245572620236,0.09280193869383807,0.32666297203998274,0.9900643896920461,0.7487943150725379,0.7175829968926304,0.41023171188526786,0.6255363412834788,0.9803242697721605,0.5984582104228122,0.5595551175272051,0.2580449710515686,0.4720194330005287,0.9667920727415134,1.951196858000003,201.92734443199856,394,1129.69140625,3196.0,0.5379050834251496,0.390018136704347,61,0,0.6857920301459524,61,0,1.4914983570001823,35.209410211999966
49,4851,0.0002564322318081403,0.0002555162204316949,0.5609109881814119,40,9,False,33.88414155400005,0.16035301067378888,0.060708577169816,0.25999744502763783,0.9920748459747778,0.8263970407277584,0.8114294436832408,0.6097314027666945,0.7491859623925645,0.9842743203826743,0.7041538487941547,0.6826935425674395,0.43857093800441604,0.6084727764553367,0.9767271169993663,26.828365954999754,58.81834184932619,1578,3125.45458984375,3196.0,0.357225684806554,0,99,1.0,0.20299339438150377,0.08677339247489338,0.31921339564517065,0.9905898944220687,0.7720662089128872,0.7308269058295964,0.43009410455524105,0.6443290730992416,0.981355238022818,0.6287523110096698,0.5758291829431684,0.2739617105733552,0.4928477348420645,0.9690150536861516,1.934228734000044,203.69876275449388,394,1129.69140625,3196.0,0.5587465766309228,0.4115413563047445,61,0,0.7059517969571011,61,0,1.4464435830000184,35.33650900299972
